Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Datasource,Data_Value_Unit,Data_Value_Type,Data_Value,High_Confidence_Interval,Low_Confidence_Interval,SampleSize,Break_Out,LocationID,GeoLocation,SortUSFirst,Break_Out_Category,Break_Out_ID,SortBreakOutID,IndicatorID
2018,TN,Tennessee,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.9,55.2,42.6,233,"$25,000-$34,999",47,"(35.68094058, -85.774490914)",2,Income,3INCOME,17,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,42.4,49.5,35.3,205,"Less than $15,000",22,"(31.312660644, -92.445680071)",2,Income,1INCOME,15,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.3,68.4,62.2,1026,"Less than $15,000",72,"(18.220833, -66.590149)",2,Income,1INCOME,15,ADT1_1
2018,WA,Washington,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.5,80.9,78.1,4857,"$50,000+",53,"(47.522278629, -120.47001079)",2,Income,5INCOME,19,ADT1_1
2018,OH,Ohio,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.4,62.7,54.1,789,"$25,000-$34,999",39,"(40.060210141, -82.404260056)",2,Income,3INCOME,17,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,41.5,49.9,33.1,121,"Less than $15,000",33,"(43.655950113, -71.50036092)",2,Income,1INCOME,15,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.5,60.1,52.9,1353,"Less than $15,000",36,"(42.827001032, -75.543970427)",2,Income,1INCOME,15,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,51.9,56,47.8,1223,"$15,000-$24,999",12,"(28.932040377, -81.928960539)",2,Income,2INCOME,16,ADT1_1
2018,NM,New Mexico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.7,79.2,74.2,1862,"$50,000+",35,"(34.520880952, -106.240580985)",2,Income,5INCOME,19,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.4,78.8,70,461,"$35,000-$49,999",25,"(42.27687047, -72.082690675)",2,Income,4INCOME,18,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.5,82.7,78.3,2250,"$50,000+",33,"(43.655950113, -71.50036092)",2,Income,5INCOME,19,ADT1_1
2018,VT,Vermont,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,50.5,58,43,187,"Less than $15,000",50,"(43.625381239, -72.517640791)",2,Income,1INCOME,15,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61.9,65.7,58.1,666,"$35,000-$49,999",8,"(38.843840757, -106.133610921)",2,Income,4INCOME,18,ADT1_1
2018,UT,Utah,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61.5,65.9,57.1,485,"$25,000-$34,999",49,"(39.360700171, -111.587130635)",2,Income,3INCOME,17,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.1,80.2,76,3848,"$50,000+",12,"(28.932040377, -81.928960539)",2,Income,5INCOME,19,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,52.6,56.8,48.4,429,"Less than $15,000",27,"(46.355648736, -94.794200503)",2,Income,1INCOME,15,ADT1_1
2018,SD,South Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.4,66.7,52.1,434,"$25,000-$34,999",46,"(44.353130053, -100.373530637)",2,Income,3INCOME,17,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49.6,54.9,44.3,613,"$25,000-$34,999",24,"(39.290580964, -76.609260111)",2,Income,3INCOME,17,ADT1_1
2018,NM,New Mexico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.5,64.9,54.1,390,"$25,000-$34,999",35,"(34.520880952, -106.240580985)",2,Income,3INCOME,17,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.3,60.9,51.7,376,"$25,000-$34,999",8,"(38.843840757, -106.133610921)",2,Income,3INCOME,17,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,40.9,45.1,36.7,339,"$15,000-$24,999",54,"(38.665510202, -80.712640135)",2,Income,2INCOME,16,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49.1,52.4,45.8,1066,"$15,000-$24,999",31,"(41.641040988001, -99.365720623)",2,Income,2INCOME,16,ADT1_1
2018,GA,Georgia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,53.2,57.8,48.6,432,"$25,000-$34,999",13,"(32.839681093, -83.627580346)",2,Income,3INCOME,17,ADT1_1
2018,MS,Mississippi,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.3,62.2,52.4,391,"$35,000-$49,999",28,"(32.745510099, -89.538030825)",2,Income,4INCOME,18,ADT1_1
2018,VT,Vermont,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.6,75.2,66,584,"$35,000-$49,999",50,"(43.625381239, -72.517640791)",2,Income,4INCOME,18,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.2,73.5,64.9,675,"$35,000-$49,999",9,"(41.56266102, -72.649840952)",2,Income,4INCOME,18,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.5,79.7,77.3,11303,"$50,000+",36,"(42.827001032, -75.543970427)",2,Income,5INCOME,19,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.7,61.9,51.5,821,"$25,000-$34,999",12,"(28.932040377, -81.928960539)",2,Income,3INCOME,17,ADT1_1
2018,UT,Utah,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.4,81.8,79,4407,"$50,000+",49,"(39.360700171, -111.587130635)",2,Income,5INCOME,19,ADT1_1
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,75.6,78.2,73,1727,"$50,000+",29,"(38.635790776, -92.566300053)",2,Income,5INCOME,19,ADT1_1
2018,VA,Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.3,64.2,54.4,490,"$25,000-$34,999",51,"(37.542680674, -78.457890463)",2,Income,3INCOME,17,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67,76.1,57.9,182,"$35,000-$49,999",2,"(64.845079957001, -147.722059036)",2,Income,4INCOME,18,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.9,68,61.8,898,"$25,000-$34,999",27,"(46.355648736, -94.794200503)",2,Income,3INCOME,17,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,81.9,84,79.8,1934,"$50,000+",11,"(38.890371385, -77.031961127)",2,Income,5INCOME,19,ADT1_1
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,36.5,43,30,169,"Less than $15,000",29,"(38.635790776, -92.566300053)",2,Income,1INCOME,15,ADT1_1
2018,KY,Kentucky,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61,65.8,56.2,617,"$35,000-$49,999",21,"(37.645970271, -84.774971048)",2,Income,4INCOME,18,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.7,62.6,50.8,322,"$35,000-$49,999",22,"(31.312660644, -92.445680071)",2,Income,4INCOME,18,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.9,57.3,40.5,160,"Less than $15,000",55,"(44.393191174, -89.816370742)",2,Income,1INCOME,15,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.9,82.4,77.4,1708,"$50,000+",10,"(39.008830667, -75.577741168)",2,Income,5INCOME,19,ADT1_1
2018,VA,Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,52.4,56.2,48.6,662,"$15,000-$24,999",51,"(37.542680674, -78.457890463)",2,Income,2INCOME,16,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,44.9,51.4,38.4,192,"Less than $15,000",42,"(40.793730152, -77.860700294)",2,Income,1INCOME,15,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49.4,56.6,42.2,183,"$15,000-$24,999",32,"(39.49324039, -117.071840564)",2,Income,2INCOME,16,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.7,77.9,71.5,1259,"$50,000+",5,"(34.748650124, -92.274490743)",2,Income,5INCOME,19,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.3,72.1,60.5,277,"$15,000-$24,999",11,"(38.890371385, -77.031961127)",2,Income,2INCOME,16,ADT1_1
2018,ND,North Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.7,64.5,50.9,285,"$25,000-$34,999",38,"(47.475319779, -100.118421049)",2,Income,3INCOME,17,ADT1_1
2018,OH,Ohio,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.9,68.6,61.2,1057,"$35,000-$49,999",39,"(40.060210141, -82.404260056)",2,Income,4INCOME,18,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.6,82.7,78.5,3414,"$50,000+",23,"(45.254228894001, -68.985031336)",2,Income,5INCOME,19,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,51.1,57.5,44.7,307,"$25,000-$34,999",5,"(34.748650124, -92.274490743)",2,Income,3INCOME,17,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.1,66.8,57.4,437,"$35,000-$49,999",54,"(38.665510202, -80.712640135)",2,Income,4INCOME,18,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.9,70,63.8,1446,"$35,000-$49,999",31,"(41.641040988001, -99.365720623)",2,Income,4INCOME,18,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.2,70.1,62.3,1008,"$35,000-$49,999",23,"(45.254228894001, -68.985031336)",2,Income,4INCOME,18,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.7,79.2,74.2,1474,"$50,000+",30,"(47.066528972, -109.424420645)",2,Income,5INCOME,19,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.2,73.5,66.9,876,"$35,000-$49,999",26,"(44.661319543001, -84.71439027)",2,Income,4INCOME,18,ADT1_1
2018,KY,Kentucky,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.7,77.3,72.1,2284,"$50,000+",21,"(37.645970271, -84.774971048)",2,Income,5INCOME,19,ADT1_1
2018,TX,Texas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.5,74.3,68.7,3367,"$50,000+",48,"(31.827240407, -99.426770206)",2,Income,5INCOME,19,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,46.1,51,41.2,571,"$15,000-$24,999",4,"(34.86597028, -111.763811277)",2,Income,2INCOME,16,ADT1_1
2018,VT,Vermont,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.8,62.8,52.8,427,"$15,000-$24,999",50,"(43.625381239, -72.517640791)",2,Income,2INCOME,16,ADT1_1
2018,ID,Idaho,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.7,66.3,55.1,320,"$35,000-$49,999",16,"(43.682630005, -116.363730042)",2,Income,4INCOME,18,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.5,66.3,58.7,1076,"$35,000-$49,999",24,"(39.290580964, -76.609260111)",2,Income,4INCOME,18,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.1,72.8,63.4,461,"$35,000-$49,999",42,"(40.793730152, -77.860700294)",2,Income,4INCOME,18,ADT1_1
2018,AL,Alabama,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,44.4,48.9,39.9,436,"$15,000-$24,999",1,"(32.840571122, -86.631860762)",2,Income,2INCOME,16,ADT1_1
2018,RI,Rhode Island,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.1,64,50.2,213,"Less than $15,000",44,"(41.708280193, -71.522470314)",2,Income,1INCOME,15,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,53.9,57.5,50.3,678,"$15,000-$24,999",26,"(44.661319543001, -84.71439027)",2,Income,2INCOME,16,ADT1_1
2018,UT,Utah,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.1,71.5,64.7,824,"$35,000-$49,999",49,"(39.360700171, -111.587130635)",2,Income,4INCOME,18,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,46.9,52.8,41,217,"Less than $15,000",17,"(40.485010283, -88.997710178)",2,Income,1INCOME,15,ADT1_1
2018,AL,Alabama,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.7,79.1,74.3,1730,"$50,000+",1,"(32.840571122, -86.631860762)",2,Income,5INCOME,19,ADT1_1
2018,RI,Rhode Island,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,84,86.3,81.7,2140,"$50,000+",44,"(41.708280193, -71.522470314)",2,Income,5INCOME,19,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.9,59.6,54.2,2622,"$15,000-$24,999",36,"(42.827001032, -75.543970427)",2,Income,2INCOME,16,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61,67.3,54.7,252,"$25,000-$34,999",10,"(39.008830667, -75.577741168)",2,Income,3INCOME,17,ADT1_1
2018,ID,Idaho,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.4,81.4,75.4,1230,"$50,000+",16,"(43.682630005, -116.363730042)",2,Income,5INCOME,19,ADT1_1
2018,TX,Texas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,41.3,48.5,34.1,369,"Less than $15,000",48,"(31.827240407, -99.426770206)",2,Income,1INCOME,15,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,39.5,44.4,34.6,395,"$15,000-$24,999",5,"(34.748650124, -92.274490743)",2,Income,2INCOME,16,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.4,62.9,51.9,363,"$15,000-$24,999",55,"(44.393191174, -89.816370742)",2,Income,2INCOME,16,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.4,73.1,67.7,1454,"$50,000+",22,"(31.312660644, -92.445680071)",2,Income,5INCOME,19,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.1,78.5,77.7,146137,"$50,000+",US,,2,Income,5INCOME,19,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,42.8,49.3,36.3,158,"Less than $15,000",37,"(35.466220975, -79.159250463)",2,Income,1INCOME,15,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.9,71.8,62,438,"$35,000-$49,999",55,"(44.393191174, -89.816370742)",2,Income,4INCOME,18,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.2,68.4,56,286,"$25,000-$34,999",25,"(42.27687047, -72.082690675)",2,Income,3INCOME,17,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.5,75.6,69.4,909,"$15,000-$24,999",72,"(18.220833, -66.590149)",2,Income,2INCOME,16,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,47.7,51.8,43.6,798,"$15,000-$24,999",24,"(39.290580964, -76.609260111)",2,Income,2INCOME,16,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,81.1,83.5,78.7,1437,"$50,000+",37,"(35.466220975, -79.159250463)",2,Income,5INCOME,19,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.3,65.3,63.3,33240,"$35,000-$49,999",US,,2,Income,4INCOME,18,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.6,81.6,77.6,2278,"$50,000+",42,"(40.793730152, -77.860700294)",2,Income,5INCOME,19,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,50.3,58.5,42.1,149,"$25,000-$34,999",32,"(39.49324039, -117.071840564)",2,Income,3INCOME,17,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61.4,65.8,57,465,"$25,000-$34,999",19,"(42.469400913, -93.816490556)",2,Income,3INCOME,17,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.3,53.1,43.5,354,"$15,000-$24,999",10,"(39.008830667, -75.577741168)",2,Income,2INCOME,16,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,31.4,37.1,25.7,182,"Less than $15,000",5,"(34.748650124, -92.274490743)",2,Income,1INCOME,15,ADT1_1
2018,WA,Washington,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,46.6,51.4,41.8,363,"Less than $15,000",53,"(47.522278629, -120.47001079)",2,Income,1INCOME,15,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.3,62.9,51.7,266,"$25,000-$34,999",17,"(40.485010283, -88.997710178)",2,Income,3INCOME,17,ADT1_1
2018,KY,Kentucky,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,40.3,45.9,34.7,361,"Less than $15,000",21,"(37.645970271, -84.774971048)",2,Income,1INCOME,15,ADT1_1
2018,WY,Wyoming,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.3,64.4,52.2,259,"$25,000-$34,999",56,"(43.235541343, -108.109830353)",2,Income,3INCOME,17,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,81.3,83.1,79.5,2734,"$50,000+",25,"(42.27687047, -72.082690675)",2,Income,5INCOME,19,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,77.1,78.5,75.7,7228,"$50,000+",24,"(39.290580964, -76.609260111)",2,Income,5INCOME,19,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,75.1,77.6,72.6,2337,"$50,000+",4,"(34.86597028, -111.763811277)",2,Income,5INCOME,19,ADT1_1
2018,WA,Washington,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49.4,52.9,45.9,695,"$15,000-$24,999",53,"(47.522278629, -120.47001079)",2,Income,2INCOME,16,ADT1_1
2018,VA,Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,43.4,48.8,38,265,"Less than $15,000",51,"(37.542680674, -78.457890463)",2,Income,1INCOME,15,ADT1_1
2018,UT,Utah,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,47,52.9,41.1,205,"Less than $15,000",49,"(39.360700171, -111.587130635)",2,Income,1INCOME,15,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.2,61.6,50.8,295,"$25,000-$34,999",41,"(44.567449424, -120.155031326)",2,Income,3INCOME,17,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.9,83,76.8,1062,"$50,000+",2,"(64.845079957001, -147.722059036)",2,Income,5INCOME,19,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,57.3,64.3,50.3,217,"Less than $15,000",25,"(42.27687047, -72.082690675)",2,Income,1INCOME,15,ADT1_1
2018,ND,North Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.3,65.7,54.9,481,"$35,000-$49,999",38,"(47.475319779, -100.118421049)",2,Income,4INCOME,18,ADT1_1
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,36.8,43,30.6,138,"Less than $15,000",40,"(35.472031356, -97.521070214)",2,Income,1INCOME,15,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.7,54.9,42.5,191,"Less than $15,000",41,"(44.567449424, -120.155031326)",2,Income,1INCOME,15,ADT1_1
2018,NJ,New Jersey,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.6,83.7,77.5,1259,"$50,000+",34,"(40.130570048, -74.273691288)",2,Income,5INCOME,19,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,42.4,48.1,36.7,322,"Less than $15,000",24,"(39.290580964, -76.609260111)",2,Income,1INCOME,15,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,52.7,59.1,46.3,220,"$25,000-$34,999",22,"(31.312660644, -92.445680071)",2,Income,3INCOME,17,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.2,53.8,42.6,208,"Less than $15,000",8,"(38.843840757, -106.133610921)",2,Income,1INCOME,15,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.2,60.3,50.1,279,"Less than $15,000",19,"(42.469400913, -93.816490556)",2,Income,1INCOME,15,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,51.2,52.1,50.3,29243,"$15,000-$24,999",US,,2,Income,2INCOME,16,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49,53.4,44.6,374,"$15,000-$24,999",41,"(44.567449424, -120.155031326)",2,Income,2INCOME,16,ADT1_1
